Strike ID,Date,Village/local area,District,Province,Type of attack,Reportedly drone?,US confirmed?,US only source?,"Counter-terrorism, force protection or strategic effects?",Reported target group?,Time,Reported target type,Minimum strikes,Maximum strikes,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,Strike link,Timeline URL,Index
AFG0328,19/03/2017,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,20,20,0,0,0,0,0,0,0,0,,,334
AFG0329,19/03/2017,Unknown,Unknown,Paktika,US strike,1,1,0,CT,-,-,-,1,1,4,4,0,0,0,0,0,0,,,332
AFG0330,31/03/2017,Unknown,Unknown,Unknown,US strike,0,0,0,-,-,-,-,138,138,0,0,0,0,0,0,0,0,,,346
AFG0331,04/04/17,Unknown,Achin,Nangarhar,US strike,0,0,0,-,ISIS,-,-,1,2,3,3,3,3,2,2,4,4,,,367
AFG0332,09/04/17,Unknown,Narkh,Wardak,US strike,1,0,0,-,-,-,-,1,1,6,6,0,0,0,0,0,0,,,333
AFG0333,13/04/2017,Unknown,Achin,Nangarhar,US strike,0,1,0,-,ISIS,7.32pm local time,Tunnels,1,1,36,100,0,0,0,0,0,0,,,334
AFG0334,15/04/2017,Unknown,Achin,Nangarhar,US strike,1,0,0,-,ISIS,-,Vehicle,1,1,0,2,0,0,0,0,0,0,,,335
AFG0335,17/04/2017,Unknown,Archi,Kunduz,US strike,0,1,0,-,Taliban,-,Compound,1,1,9,16,0,0,0,0,0,0,,,336
AFG0336,25/04/2017,Pangram area,Charkh district,Logar,US strike,1,0,0,-,-,Morning,Vehicle,1,1,2,2,0,0,0,0,5,5,,,337
AFG0337,26/04/2017,Unknown,Unknown,Nangarhar,US and Afghan raid with US strikes,0,1,1,-,ISIS,10.30pm local time,Compound,2,2,36,36,0,0,0,0,0,0,,,339
AFG0338,27/04/2017,Unknown,Unknown,Wardak,US strike,1,0,0,-,Taliban,-,-,1,1,1,1,0,0,0,0,0,0,,,338
AFG0339,30/04/2017,Unknown,Unknown,Unknown,Unknown,0,0,0,-,-,-,-,440,438,0,0,0,0,0,0,0,0,,,347
AFG0340,30/04/2017,Yakhchal area,Greshk,Helmand,US strike,0,0,0,-,-,Morning,-,1,2,7,7,0,0,0,0,0,0,,,339
AFG0341,05/05/17,Unknown,Unknown,Nangarhar,US strike,1,0,0,-,ISIS,-,-,1,1,8,8,0,0,0,0,0,0,,,340
AFG0342,06/05/17,Unknown,Maidan Shahr,Wardak,US strike,1,0,0,-,Taliban,-,Insurgent hideout,1,1,5,6,0,0,0,0,6,6,,,341
AFG0343,08/05/17,Unknown,Unknown,Paktia,US strike,0,0,0,-,-,-,Insurgent hideout,2,2,0,50,0,0,0,0,0,6,,,342
AFG0344,18/05/2017,Omarzo area,Garamser,Helmand,US strike,0,0,0,-,-,-,Insurgent hideouts,1,1,14,14,0,0,0,0,8,8,,,343
AFG0345,18/05/2017,Kamarbandi area,Garamser,Helmand,US strike,0,0,0,-,-,-,Two vehicles,1,1,9,9,0,0,0,0,0,0,,,344
AFG0346,26/05/2017,Unknown,Chardara,Kunduz,US strike,1,0,0,-,Taliban,-,Hideout,1,2,4,13,0,0,0,0,0,0,,,345
AFG0347,29/05/2017,Spina Zhai,Nazian,Nangarhar,US strike,1,0,0,-,ISIS,-,-,1,1,3,4,0,0,0,0,0,0,,,347
AFG0348,30/05/2017,Mullah Qali area,Dasht e Archi,Kunduz,US strike,1,0,0,-,Taliban,Early morning,Hideout,1,1,7,7,0,0,0,0,0,0,,,346
AFG0349,31/05/2017,Outskirts of Tarin Kot city,Tarin Kot,Uruzgan,US strike,0,0,0,-,Taliban,Late night,-,1,1,25,25,0,0,0,0,20,20,,,348
AFG0350,31/05/2017,Unknown,Unknown,Unknown,US strike,0,1,1,-,-,-,-,388,387,0,0,0,0,0,0,0,0,,,347
AFG0351,03/06/17,Unknown,Achin,Nangarhar,US strike,0,1,1,-,ISIS,-,"""media production hub""",1,1,1,1,0,0,0,0,0,0,,,351
AFG0352,08/06/17,Nargose and Chenar area,Kot,Nangarhar,US strike,0,0,0,-,ISIS,-,-,2,2,10,10,0,0,0,0,0,0,,,349
AFG0353,09/06/17,Loy Bagh,Nad Ali,Helmand,US strike,0,1,0,-,-,-,-,1,1,2,10,0,0,0,0,0,16,,,350
AFG0354,22/06/2017,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,9,9,0,0,0,0,0,0,0,0,,,352
AFG0355,29/06/2017,Unknown,Manogi,Kunar,US strike,1,1,0,CT,ISIS,Late night,-,1,1,3,3,0,0,0,0,1,1,,,353
AFG0356,29/06/2017,Farooj,Khas,Uruzgan,US strike,1,1,0,SE,Taliban,-,-,1,1,2,4,0,0,0,0,0,3,,,366
AFG0357,30/06/2017,Unknown,Unknown,Unknown,US strike,0,1,1,-,-,-,-,292,292,0,0,0,0,0,0,0,0,,,361
AFG0358,01/07/17,Unknown,Achin,Nangarhar,US strike,1,1,0,"20 SE, 7 FP",IS,-,-,27,27,11,11,0,0,0,0,0,0,,,367
AFG0359,01/07/17,Merkikhel,Sherzad,Nangarhar,US strike,1,1,0,FP,Taliban,2100,Two VBIED,1,1,4,4,0,0,0,0,0,0,,,358
AFG0360,02/07/17,"Ainak, Loykahal, Zhawar Sahib",Nawar,Helmand,US strike,1,1,0,-,Taliban,Night,"18 motorbikes and four cars, or two cars",1,3,1,42,0,0,0,0,0,36,,,360
AFG0361,02/07/17,"Zabar village, Gropshash area",Nad Ali,Helmand,US strike,0,1,0,-,Taliban,Noon,-,1,1,15,15,0,0,0,0,9,9,,,361
AFG0362,07/07/17,Oghz,Haska Mena,Nangarhar,US strike,1,0,0,-,ISIS,-,-,1,1,14,14,0,0,0,0,11,11,,,364
AFG0363,08/07/17,Mamozo area,Zurmat,Paktia,US strike,1,0,0,-,-,Night,-,1,1,7,7,0,0,0,0,0,0,,,362
AFG0364,08/07/17,Dawlatzai,Zurmat,Paktia,US strike,0,0,0,-,Taliban,Night,Hit during a clash between ANSF and Taliban,1,1,7,16,0,1,0,0,0,0,,,364
AFG0365,09/07/17,Amber,Qaghayio,Laghman,US strike,1,0,0,-,Taliban,-,-,1,1,2,2,0,0,0,0,0,0,,,363
AFG0366,11/07/17,Janat Bagh,Khan Abad,Kunduz,US strike,0,0,0,-,Taliban,Overnight,Hideout,1,1,5,5,0,0,0,0,1,1,,,365
AFG0367,11/07/17,Unknown,Unknown,Kunar,US strike,1,1,0,CT,ISIS,-,ISIS HQ in Kunar,1,1,5,11,0,0,0,0,0,0,,,366
AFG0368,14/07/2017,Mashwani,Bati Kot,Nangarhar,US strike,1,0,0,-,Taliban,Night,Car,1,1,8,8,0,0,0,0,0,0,,,368
AFG0369,15/07/2017,Nawa,Nawa district,Helmand,US strike,0,1,1,-,Taliban,-,-,2,2,0,38,0,0,0,0,0,0,,,369
AFG0370,20/07/2017,Unknown,Watapur,Helmand,US strike,1,0,0,-,Taliban,Overnight,-,1,1,4,4,0,0,0,0,0,0,,,370
AFG0371,20/07/2017,Unknown,Gereshk,Helmand,US strike,0,1,1,-,-,-,-,10,10,0,0,0,0,0,0,0,0,,,373
AFG0372,21/07/2017,Unknown,Gereshk,Helmand,US strike,0,1,1,-,Friendly fire,Afternoon,Compound,1,1,9,16,0,0,0,0,2,2,,,371
AFG0373,21/07/2017,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,42,42,0,0,0,0,0,0,0,0,,,374
AFG0374,23/07/2017,Meyaje Baba,Haska Mena,Nangarhar,US strike,1,0,0,-,ISIS,3pm local time,ISIS fighters,1,1,0,33,0,8,0,2,0,25,,,372
AFG0375,31/07/2017,Talona,Watupur,Kunar,US strike,1,0,0,-,ISIS,11am local time,ISIS hideout,1,1,7,7,0,0,0,0,0,0,,,375
AFG0376,31/07/2017,Unknown,Unknown,Unknown,US strike,0,1,1,"210 SE, 118 FP, 30 CT",-,-,-,263,261,0,0,0,0,0,0,0,0,,,376
AFG0377,04/08/17,Piri,Musa Khil,Khost,US strike,0,0,0,-,Taliban,Late evening,Taliban hiedout,1,1,50,50,0,0,0,0,3,3,,,378
AFG0378,05/08/17,Aigal area,Chapa Dara,Kunar,US strike,1,0,0,-,ISIS,Night,ISIS hideout,1,1,3,3,0,0,0,0,0,0,,,377
AFG0379,07/08/17,Unknown,Gilan,Ghazni,US strike,1,0,0,-,Taliban,Night,Vehicle,1,1,2,7,0,0,0,0,0,4,,,379
AFG0380,09/08/17,Masoom area,Alishang district,Laghman,US strike,1,0,0,-,Taliban,2100 local time,-,1,1,8,8,0,0,0,0,0,0,,,380
AFG0381,10/08/17,Unknown,Haska Mena,Nangarhar,US strike,0,1,0,-,-,Evening,Vehicle,1,2,0,21,0,16,0,2,0,3,,,381
AFG0382,10/08/17,Unknown,Darah Ye Pech,Kunar,US strike,0,1,1,-,IS-K,-,-,1,1,4,4,0,0,0,0,0,0,,,382
AFG0383,11/08/17,Unknown,Unknown,Wardak,US strike,1,0,0,-,-,-,Vehicle and motorcycle/s,1,1,9,9,0,0,0,0,0,0,,,383
AFG0384,12/08/17,Shorshorak,Nawa,Helmand,US strike,0,0,0,-,-,Night,Car with weapons and explosives,1,1,5,5,0,0,0,0,0,0,,,384
AFG0385,16/08/2017,Makrana,Achin,Nangarhar,US strike,1,0,0,-,IS-K,Late,Hideouts,1,3,45,54,0,0,0,0,0,0,,,385
AFG0386,21/08/2017,Marghi,Achin,Nangarhar,US strike,1,0,0,-,IS-K,Late,-,1,1,6,6,0,0,0,0,0,0,,,387
AFG0387,24/08/2017,Unknown,Shah Walikot,Kandahar,US strike,0,0,0,-,-,Night,-,1,1,42,42,0,0,0,0,17,17,,,386
AFG0388,28/08/2017,"Mamand Dara, Marghay and Owsatkhan",Achin,Nangarhar,US strike,1,0,0,-,IS-K,Late,Hideouts,3,3,14,14,0,0,0,0,0,0,,,388
AFG0389,30/08/2017,Unknown,Pul e 'Alam,Logar,US strike,0,1,1,-,-,Morning,-,1,1,13,13,13,13,10,10,12,12,,,389
AFG0390,31/08/2017,Unknown,Unknown,Unknown,US strike,0,1,1,"17 CT, 60 FP and 310 SE",-,-,-,372,369,0,0,0,0,0,0,0,0,,,390
AFG0391,04/09/17,Jarji village,Qarabagh,Kabul,"US strike, possibly helicopter strike",0,1,1,-,-,-,-,1,1,0,2,0,2,0,0,0,3,,,394
AFG0392,04/09/17,Chapa Dara,Manogi,Kunar,US strike,1,0,0,-,IS-K,Night,Hideouts,1,1,12,12,0,0,0,0,0,0,,,392
AFG0393,05/09/17,Zenikhel,Nadir Shahwali Kot,Khost,US strike,1,0,0,-,Taliban,Evening,-,1,1,6,6,0,0,0,0,1,1,,,391
AFG0394,09/09/17,Unknown,Unknown,Kunar,US strike,0,0,0,-,-,-,-,1,1,1,1,0,0,0,0,0,0,,,393
AFG0395,18/09/2017,Unknown,Bala Balook,Farah,US strike,0,0,0,-,Taliban,Afternoon,-,2,2,0,15,0,0,0,0,0,3,,,396
AFG0396,20/09/2017,Batash Dari,Nari,Kunar,US strike,1,0,0,-,IS-K,-,Hideouts,1,1,11,11,0,0,0,0,0,0,,,394
AFG0397,21/09/2017,Sawki,Ghazi Abad,Kunar,US strike,1,0,0,-,IS-K,-,-,1,1,7,7,0,0,0,0,0,0,,,395
AFG0398,24/09/2017,Unknown,Haska Mena,Nangarhar,US strike,1,0,0,-,IS-K,-,Vehicle,1,1,5,5,0,0,0,0,0,0,,,396
AFG0399,27/09/2017,Vicinity of Hamid Karzai airport,Kabul,Kabul,US strike,0,1,1,-,-,-,-,1,1,0,4,0,0,0,0,5,11,,,396
AFG0400,27/09/2017,Unknown,Haska Mena,Nangarhar,US strike,1,0,0,-,IS-K,Evening,Group of suspected IS-K,1,1,5,5,0,0,0,0,0,0,,,397
AFG0401,29/09/2017,Unknown,Nazian,Nangarhar,US strike,1,0,0,-,IS-K,Night,-,1,1,15,15,0,0,0,0,0,0,,,398
AFG0402,30/09/2017,Unknown,Unknown,Unknown,US strike,0,1,1,-,-,-,-,200,200,0,0,0,0,0,0,0,0,,,404
AFG0403,10/10/17,Ghol Pala,Raghistan,Badakhshan,US strike,1,0,0,-,-,Night,Hideouts,1,1,0,8,0,0,0,0,0,15,,,399
AFG0404,10/10/17,Unknown,Bati Kot,Nangarhar,US strike,1,0,0,-,Taliban,Night,-,1,1,2,2,0,0,0,0,0,0,,,400
AFG0405,11/10/17,Unknown,Haska Mena,Nangarhar,US strike,1,0,0,-,IS-K,-,Hideout,1,1,4,4,0,0,0,0,0,0,,,401
AFG0406,11/10/17,Bokra area,Syed Karim,Paktia,US strike,0,0,0,-,Taliban,-,Base,1,1,11,11,0,0,0,0,2,2,,,402
AFG0407,11/10/17,Wach Ghrak area,Ahmadabad,Paktia,US strike,0,0,0,-,-,-,-,1,1,4,4,0,0,0,0,3,3,,,403
AFG0408,12/10/17,Unknown,Unknown,Kunar,US strike,1,0,0,-,-,Evening,-,1,1,0,20,0,0,0,0,0,0,,,405
AFG0409,16/10/2017,Unknown,Jaji Maydan,Paktia,US strike,0,1,1,CT,-,-,-,2,2,0,0,0,0,0,0,0,0,,,406
AFG0410,19/10/2017,Unknown,Maiwand,Kandahar,US strike,1,1,1,CT,-,-,-,1,1,0,0,0,0,0,0,0,0,,,407
AFG0411,20/10/2017,Mamand,Achin,Nangarhar,US strike,1,0,0,-,IS-K,-,-,1,2,10,10,0,0,0,0,0,0,,,408
AFG0412,04/11/17,Unknown,Chardara,Kunduz,US strike,0,0,0,-,-,Morning,-,1,1,10,80,10,55,0,0,0,10,,,409
AFG0413,04/11/17,Unknown,Achin,Nangarhar,US strike,1,0,0,-,IS-K,Evening,-,1,1,15,15,0,0,0,0,0,0,,,410
AFG0414,05/11/17,Kohsin,Sayed Karam,Paktia,US strike,1,0,0,-,Taliban,Early morning,-,1,1,4,4,0,0,0,0,7,7,,,411
AFG0415,05/11/17,Unknown,Sayed Karam,Paktia,US strike,1,0,0,-,-,-,-,1,1,4,4,0,0,0,0,0,0,,,412
AFG0416,13/11/2017,Mamand Dara,Achin,Nangarhar,US strike,1,0,0,-,IS-K,-,-,1,1,4,4,0,0,0,0,0,0,,,413
AFG0417,14/11/2017,Camp Khalid area,Sangin,Helmand,US strike,0,0,0,-,Taliban,-,Vehicle,1,1,6,6,0,6,0,0,0,0,,,414
AFG0418,19/11/2017,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,Drug labs,8,8,0,0,0,0,0,0,0,0,,,415
AFG0419,21/11/2017,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,Night and morning,Narcotics market,8,8,0,44,0,0,0,0,0,0,,,416
AFG0420,27/11/2017,Sala Kas,Haska Mena,Nangarhar,US strike,1,0,0,-,-,-,Hideout,1,1,7,7,0,0,0,0,0,0,,,417
AFG0421,28/11/2017,Unknown,Azra,Logar,US strike,0,0,0,-,-,1300 local time,Gathering,1,1,7,7,0,0,0,0,0,0,,,421
AFG0422,29/11/2017,Mamand Margha,Achin,Nangarhar,US strike,1,0,0,-,-,-,-,1,2,8,8,0,0,0,0,0,0,,,418
AFG0423,01/12/17,Wazir Tangi,Khogyani,Nangarhar,US strike,1,0,0,-,-,-,Compound/Hideout,1,1,4,4,0,0,0,0,8,8,,,419
AFG0424,01/12/17,Unknown,Musa Qala,Helmand,US strike,0,1,1,-,Taliban,-,Vehicle,1,1,5,5,0,0,0,0,0,0,,,422
AFG0425,02/12/17,Unknown,Achin,Nangarhar,US strike,1,0,0,-,-,-,-,1,1,8,8,0,0,0,0,0,0,,,420
AFG0426,03/12/17,Peshogan and Abdul Khel ​areas,Achin,Nangarhar,US strike,1,0,0,-,-,-,-,2,2,8,8,0,0,0,0,0,0,,,421
AFG0427,04/12/17,Unknown,Between Musa Qala and Greskh,Helmand,US strike,0,0,0,-,Taliban,Late,-,1,1,6,6,0,0,0,0,0,0,,,422
AFG0428,05/12/17,Unknown,Achin,Nangarhar,US strike,1,0,0,-,ISIS,-,Hideout,1,1,25,25,0,0,0,0,0,0,,,423
AFG0429,07/12/17,Unknown,Unknown,Helmand,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facilities""",3,3,0,0,0,0,0,0,0,0,,,424
AFG0430,08/12/17,Unknown,Unknown,Helmand,US strike (HIMARS),0,1,1,-,Taliban,-,"""Taliban narcotics production facilities""",1,1,0,0,0,0,0,0,0,0,,,425
AFG0431,09/12/17,Zabzak,Tarin Kot,Uruzgan,US strike,0,0,0,-,Taliban,-,-,1,1,8,8,0,0,0,0,3,3,,,426
AFG0432,28/12/2017,Unknown,Unknown,Nangarhar,US strike,1,0,0,-,ISIS,-,-,1,1,8,8,0,0,0,0,3,3,,,427
AFG0433,30/12/2017,Kas,Deh Bala,Nangarhar,US strike,1,0,0,-,ISIS,-,Men with horses loaded with weapons,1,1,3,3,0,0,0,0,0,0,,,428
AFG0434,01/01/18,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,2,2,2,2,0,0,4,4,,,
AFG0435,03/01/18,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,1,1,,,
AFG0436,11/01/18,Unknown,Achin,Nangarhar,US strike,0,0,0,-,-,-,-,1,1,8,13,0,0,0,0,0,0,,,429
AFG0437,14/01/2018,Unknown,Want Waigal,Nuristan,US strike,1,0,0,-,ISIS,Night,Hideout,1,1,3,3,0,0,0,0,0,0,,,430
AFG0438,20/01/2018,Unknown,Barmal,Paktika,US strike,0,0,0,-,Taliban,Night,Hideout,1,1,14,14,0,0,0,0,0,0,,,431
AFG0439,20/01/2018,Unknown,Nika,Paktika,US strike,0,0,0,-,Taliban,Night,Hideout,1,1,50,50,0,0,0,0,0,0,,,432
AFG0440,27/01/2018,Unknown,Barmal,Paktika,US strike,0,1,1,-,TTP,-,-,1,1,1,1,0,0,0,0,0,0,,,438
AFG0441,30/01/2018,Attal,Andar,Ghazni,US strike,1,0,0,-,Taliban,Afternoon,Meeting,1,2,26,26,0,0,0,0,20,22,,,433
AFG0442,02/02/18,Unknown,Unknown,Helmand,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics factory""",1,1,0,0,0,0,0,0,0,0,,,434
AFG0443,04/02/18,Unknown,Unknown,Badakhshan,US strike,0,1,1,-,Taliban,-,"""Taliban training camp""",1,1,0,0,0,0,0,0,0,0,,,435
AFG0444,04/02/18,Unknown,Unknown,Badakhshan,US strike,0,1,1,-,Taliban,-,"""Taliban training camp""",1,1,0,0,0,0,0,0,0,0,,,436
AFG0445,08/02/18,Unknown,Unknown,Jawzjan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,2,2,,,
AFG0446,15/02/2018,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,1,1,,,
AFG0447,16/02/2018,Degal,Chapa Dara,Kunar,US strike,1,0,0,-,ISIS,Late,-,1,1,7,7,0,0,0,0,0,0,,,437
AFG0448,16/02/2018,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,0,0,,,
AFG0449,22/02/2018,Unknown,Barmal,Paktika,US strike,0,1,1,-,TTP,-,Vehicle,1,1,1,1,0,0,0,0,0,0,,,439
AFG0450,25/02/2018,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,2,2,,,
AFG0451,07/03/18,Unknown,Unknown,Kunar,US strike,1,0,0,-,TTP,-,Training camp,1,1,12,21,0,1,0,1,0,0,,,440
AFG0452,08/03/18,Unknown,Unknown,Helmand,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,442
AFG0453,09/03/18,Unknown,Unknown,Helmand,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,443
AFG0454,11/03/18,Unknown,Unknown,Kandahar,US strike,0,0,0,-,Taliban,Night,Taliban positons,2,2,0,25,0,0,0,0,0,14,,,441
AFG0455,14/03/2018,Unknown,Unknown,Kunar,US strike,0,1,1,-,-,-,-,1,1,3,3,3,3,0,0,1,1,,,
AFG0456,16/03/2018,Unknown,Darzab and Qishtepa​,Jawzjan,US strike,0,0,0,-,ISIS,Pre-dawn,-,2,2,35,37,0,0,0,0,12,12,,,444
AFG0457,16/03/2018,Unknown,Unknown,Sar e Pul,US strike,0,1,1,-,ISIS,Unknown,Killed two people meeting,1,1,2,2,0,0,0,0,0,0,,,445
AFG0458,17/03/2018,Unknown,Khakriz,Kandahar,US strike,0,0,0,-,Taliban,-,House,1,1,13,13,0,0,0,0,0,0,,,446
AFG0459,22/03/2018,Unknown,Haska Mena,Nangarhar,US strike,1,0,0,-,ISIS,-,Hideout,1,1,8,8,0,0,0,0,0,0,,,447
AFG0460,23/03/2018,Serai,Sawkai,Kunar,US strike,1,0,0,-,ISIS,-,-,1,1,1,1,0,0,0,0,0,0,,,448
AFG0461,28/03/2018,Unknown,Chapa Dara,Kunar,US strike,1,0,0,-,ISIS,-,-,1,1,6,6,0,0,0,0,0,0,,,449
AFG0462,31/03/2018,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,0,0,,,
AFG0463,01/04/18,Unknown,Nad Ali,Helmand,US strike,0,1,1,-,Taliban,-,Taliban ambusing Afghan forces,1,1,0,0,0,0,0,0,0,0,,,453
AFG0464,03/04/18,Unknown,Unknown,Farah and Nimroz,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facilties""",11,11,0,0,0,0,0,0,0,0,,,451
AFG0465,05/04/18,Unknown,Bal Chiragh,Faryab,US strike,0,1,0,-,ISIS,-,Senior commander,1,1,2,2,0,0,0,0,0,0,,,450
AFG0466,12/04/18,Unknown,Omana,Paktika,US strike,1,0,0,-,Taliban,-,-,1,1,7,7,0,0,0,0,3,3,,,452
AFG0467,12/04/18,Unknown,Warduj,Badakhshan,US strike,1,1,1,-,-,-,Humvee,1,1,0,0,0,0,0,0,0,0,,,453
AFG0468,20/04/2018,Unknown,Bakwah,Farah,US strike,0,1,1,-,-,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,454
AFG0469,21/04/2018,Unknown,Marjah,Helmand,US strike,0,1,1,-,-,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,455
AFG0470,23/04/2018,Unknown,Sherzad,Nangarhar,US strike,0,1,1,-,-,-,Commander and bodyguard,1,1,2,2,0,0,0,0,0,0,,,459
AFG0471,08/05/18,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,0,0,,,
AFG0472,09/05/18,Sanga Khair,Maqur,Badghis,US strike,0,1,0,-,-,11am local time,Possile ALP members,1,1,6,6,0,0,0,0,0,0,,,456
AFG0473,09/05/18,Surgol,Zazi Aryub,Paktia,US strike,0,0,0,-,Taliban,Night,-,1,1,35,35,0,0,0,0,0,0,,,457
AFG0474,15/05/2018,Farah city,Farah,Farah,US strike (6 drone strikes),0,1,1,-,Taliban,-,Taliban insurgents who launched an attack on Farah,7,7,28,28,0,0,0,0,0,0,,,458
AFG0475,21/05/2018,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,1,1,,,
AFG0476,24/05/2018,Unknown,Musa Qala,Helmand,US strike (HIMARS),0,1,1,-,Taliban,-,"""Command and control node""",1,1,50,50,0,0,0,0,0,0,,,459
AFG0477,24/05/2018,Unknown,Faizabad City,Badakhshan,US strike,0,0,0,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,460
AFG0478,24/05/2018,Unknown,Kishm,Badakhshan,US strike,0,0,0,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,461
AFG0479,24/05/2018,Unknown,Sangin,Helmand,US strike,0,1,1,-,Taliban,-,"""Taliban red unit commander and associate""",1,1,2,2,0,0,0,0,0,0,,,464
AFG0480,25/05/2018,Unknown,Nahr e Saraj,Helmand,US strike,0,1,1,-,Taliban,,Shadow district HQ,1,1,1,1,0,0,0,0,0,0,,,465
AFG0481,26/05/2018,Unknown,Unknown,Helmand,US strike,1,1,1,-,-,-,-,1,1,1,1,0,0,0,0,0,0,,,466
AFG0482,27/05/2018,Kohsen,Syed Karm,Paktia,US strike,1,0,0,-,Taliban,-,House,1,1,6,6,0,0,0,0,5,5,,,462
AFG0483,28/05/2018,Ghulam Dag,Chaparhar,Nangarhar,US strike,1,0,0,-,ISIS,-,-,1,1,11,11,0,0,0,0,0,0,,,463
AFG0484,28/05/2018,Unknown,Chora,Uruzgan,US strike,1,0,0,-,-,-,Reportedly hit checkpoint killing 3 policemen and another with Taliban,1,1,10,10,0,0,0,0,0,0,,,464
AFG0485,01/06/18,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,2,2,,,
AFG0486,02/06/18,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,1,1,,,
AFG0487,04/06/18,Aloza,Pul e 'Alam,Logar,US strike,0,0,0,-,Taliban,Night,Meeting,1,1,0,13,0,0,0,0,0,0,,,467
AFG0488,13/06/2018,Unknown,Unknown,Kunar,US strike,1,1,0,CT,TTP,-,TTP leader,1,1,0,5,0,0,0,0,0,0,,,468
AFG0489,27/06/2018,Unknown,Unknown,Unknown,US strike,0,1,1,CT,ISIS,-,-,80,80,0,0,0,0,0,0,0,0,,,469
AFG0490,30/06/2018,Unknown,Unknown,"Ghazni, Helmand and Uruzgan",US strike,0,1,1,-,Taliban,-,"""selective Taliban irreconcilables""",20,20,0,0,0,0,0,0,0,0,,,470
AFG0491,30/06/2018,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,1,1,1,1,1,1,0,0,0,0,,,
AFG0492,01/07/18,Payin,Chaparhar,Nangarhar,US strike,1,0,0,-,ISIS,-,"""Hideout""",1,1,2,2,0,0,0,0,0,0,,,472
AFG0493,03/07/18,Unknown,Unknown,Kunar,US strike,1,0,0,-,TTP,10am local time,TTP compound,1,1,0,1,0,0,0,0,0,0,,,471
AFG0494,12/07/18,Unknown,Zurmat,Paktia,US strike,0,0,0,-,-,-,-,2,2,0,37,0,11,0,3,0,0,,,474
AFG0495,15/07/2018,Kalawamado,Maroof,Kandahar,US strike,0,0,0,-,Taliban,Late night,Pick-up,1,1,12,12,0,0,0,0,1,1,,,472
AFG0496,19/07/2018,Unknown,Chardara,Kunduz,US strike,0,1,0,-,-,Morning,House,1,1,14,14,14,14,7,7,1,2,,,473
AFG0497,22/07/2018,Unknown,Tagab,Kapisa,US strike,0,1,1,-,Taliban,-,-,1,1,2,2,0,0,0,0,0,0,,,474
AFG0498,23/07/2018,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,2,2,2,2,0,0,0,0,,,
AFG0499,07/08/18,Unknown,Azra,Logar,US strike,0,1,1,-,Friendly fire,Overnight,Police positions,1,1,9,14,0,0,0,0,0,15,,,475
AFG0500,10/08/18,Ghazni City,Ghazni,Ghazni,US strike,0,1,1,-,-,-,During attack on provincial capital,1,2,0,0,0,0,0,0,0,0,,,476
AFG0501,13/08/2018,Unknown,Ghazni,Ghazni,US strike,0,1,1,-,-,Over three days,During attack on provincial capital,31,30,220,220,0,0,0,0,0,0,,,478
AFG0502,16/08/2018,Chah Anjir and Triz Nawar,Nad Ali,Helmand,US strike,0,0,0,-,-,-,-,2,2,27,27,3,3,0,0,7,7,,,480
AFG0503,16/08/2018,Tamin,Alishang district,Laghman,US strike,1,0,0,-,-,-,-,1,1,1,1,0,0,0,0,1,1,,,479
